No,Dataset,PopSize,MaxIter,Fitness,TotalDistance,TotalEnergy,RechargeCount,Feasible,Route
34,40_Customers,100,200,0.000086,580.70,11613.94,3,YA,"V0(Depot) -> V1 -> V24 -> V5 -> V21 -> V6 -> V31 -> V7 -> V11 -> V8 -> V36 -> V18 -> V9 -> V4 -> CS2 -> V3 -> V2 -> V27 -> V34 -> V10 -> V29 -> V39 -> V25 -> V30 -> V38 -> V13 -> V12 -> V20 -> CS4 -> V40 -> V32 -> V14 -> V19 -> V26 -> V16 -> V37 -> V33 -> V28 -> V23 -> V22 -> V15 -> V17 -> V35 -> CS1 -> V0(Depot)"
35,40_Customers,100,500,0.000085,586.34,11726.77,3,YA,"V0(Depot) -> V20 -> V13 -> V38 -> V30 -> V25 -> V39 -> V10 -> V34 -> V27 -> V3 -> V31 -> CS2 -> V7 -> V11 -> V8 -> V36 -> V9 -> V35 -> V17 -> V37 -> V16 -> V33 -> V28 -> V15 -> CS3 -> V23 -> V22 -> V18 -> V4 -> V6 -> V21 -> V5 -> V2 -> V29 -> V1 -> V24 -> V12 -> CS4 -> V32 -> V14 -> V26 -> V19 -> V40 -> V0(Depot)"
36,40_Customers,100,1000,0.000087,573.61,11472.20,3,YA,"V0(Depot) -> V1 -> V24 -> V39 -> V25 -> V30 -> V38 -> V13 -> V12 -> V20 -> V26 -> V19 -> V14 -> V32 -> V40 -> CS1 -> V17 -> V15 -> V16 -> V37 -> V33 -> V28 -> V23 -> V22 -> V8 -> V11 -> V7 -> CS5 -> V31 -> V3 -> V27 -> V34 -> V10 -> V29 -> V2 -> V5 -> V21 -> V6 -> V4 -> V36 -> V18 -> V9 -> V35 -> CS1 -> V0(Depot)"
37,50_Customers,20,200,0.000064,786.99,15739.77,4,YA,"V0(Depot) -> V9 -> V50 -> V48 -> V45 -> V25 -> V3 -> V19 -> V30 -> V22 -> V2 -> V41 -> CS6 -> V12 -> V17 -> V14 -> V15 -> V26 -> V24 -> V42 -> V32 -> CS4 -> V6 -> V29 -> V4 -> V35 -> V34 -> V31 -> V47 -> V21 -> V16 -> V28 -> V13 -> V18 -> CS2 -> V49 -> V1 -> V20 -> V36 -> V7 -> V10 -> V33 -> V44 -> V11 -> V40 -> V23 -> V5 -> V46 -> V37 -> CS3 -> V38 -> V27 -> V43 -> V8 -> V39 -> V0(Depot)"
38,50_Customers,20,500,0.000066,753.64,15072.76,4,YA,"V0(Depot) -> V37 -> V39 -> V5 -> V40 -> V36 -> V23 -> V11 -> V7 -> V10 -> V33 -> V44 -> CS1 -> V8 -> V43 -> V27 -> V38 -> V30 -> V19 -> V48 -> V3 -> V25 -> V45 -> V50 -> CS4 -> V29 -> V4 -> V41 -> V2 -> V22 -> V14 -> V12 -> V17 -> V13 -> V18 -> V20 -> V1 -> V46 -> V49 -> CS2 -> V28 -> V16 -> V21 -> V47 -> V15 -> V26 -> V24 -> V31 -> V34 -> V35 -> V42 -> V32 -> CS4 -> V6 -> V9 -> V0(Depot)"
39,50_Customers,20,1000,0.000075,669.43,13388.58,3,YA,"V0(Depot) -> V9 -> V19 -> V50 -> V45 -> V25 -> V3 -> V48 -> V6 -> V32 -> V42 -> V29 -> V4 -> V41 -> CS6 -> V35 -> V34 -> V24 -> V26 -> V15 -> V31 -> V12 -> V47 -> V21 -> V16 -> V17 -> V28 -> V13 -> CS2 -> V20 -> V5 -> V40 -> V23 -> V44 -> V33 -> V10 -> V7 -> V11 -> V36 -> V18 -> V1 -> V49 -> V14 -> V2 -> CS6 -> V22 -> V30 -> V46 -> V37 -> V39 -> V8 -> V43 -> V27 -> V38 -> V0(Depot)"
40,50_Customers,50,200,0.000065,764.55,15291.01,4,YA,"V0(Depot) -> V9 -> V19 -> V30 -> V37 -> V39 -> V38 -> V27 -> V43 -> V8 -> CS1 -> V40 -> V23 -> V11 -> V44 -> V33 -> V10 -> V7 -> V5 -> V36 -> V18 -> V28 -> V13 -> V17 -> V22 -> CS6 -> V4 -> V34 -> V42 -> V32 -> V50 -> V45 -> V25 -> V3 -> V48 -> V6 -> V29 -> V41 -> CS6 -> V12 -> V16 -> V21 -> V47 -> V15 -> V26 -> V24 -> V31 -> V35 -> V2 -> V14 -> V49 -> CS2 -> V20 -> V1 -> V46 -> V0(Depot)"
41,50_Customers,50,500,0.000071,700.81,14016.19,3,YA,"V0(Depot) -> V9 -> V48 -> V19 -> V22 -> V14 -> V16 -> V21 -> V47 -> V15 -> V26 -> V31 -> V12 -> V2 -> CS6 -> V4 -> V29 -> V6 -> V3 -> V45 -> V25 -> V50 -> V32 -> V42 -> V34 -> V24 -> V35 -> V41 -> CS6 -> V17 -> V13 -> V28 -> V18 -> V36 -> V11 -> V7 -> V10 -> V33 -> V44 -> V23 -> V40 -> V5 -> V20 -> V1 -> V49 -> CS2 -> V46 -> V30 -> V37 -> V39 -> V8 -> V43 -> V27 -> V38 -> V0(Depot)"
42,50_Customers,50,1000,0.000071,702.94,14058.89,3,YA,"V0(Depot) -> V9 -> V6 -> V29 -> V4 -> V41 -> V35 -> V31 -> V47 -> V21 -> V16 -> V2 -> CS6 -> V22 -> V49 -> V1 -> V20 -> V5 -> V40 -> V23 -> V44 -> V33 -> V10 -> V7 -> V11 -> V36 -> V18 -> V28 -> V13 -> V17 -> CS2 -> V46 -> V14 -> V12 -> V15 -> V26 -> V24 -> V34 -> V42 -> V32 -> CS4 -> V50 -> V45 -> V25 -> V3 -> V48 -> V19 -> V30 -> V37 -> V39 -> V8 -> V43 -> V27 -> V38 -> V0(Depot)"
43,50_Customers,100,200,0.000078,641.49,12829.70,3,YA,"V0(Depot) -> V38 -> V27 -> V43 -> V8 -> V39 -> V37 -> V46 -> V30 -> V29 -> V4 -> V35 -> V41 -> V2 -> CS6 -> V22 -> V49 -> V1 -> V20 -> V5 -> V40 -> V23 -> V11 -> V44 -> V33 -> V10 -> V7 -> V36 -> V18 -> V28 -> V13 -> V17 -> CS2 -> V14 -> V12 -> V16 -> V21 -> V47 -> V15 -> V26 -> V24 -> V31 -> V34 -> V42 -> V32 -> CS4 -> V50 -> V45 -> V25 -> V3 -> V48 -> V6 -> V19 -> V9 -> V0(Depot)"
44,50_Customers,100,500,0.000080,624.51,12490.19,3,YA,"V0(Depot) -> V9 -> V46 -> V49 -> V1 -> V20 -> V5 -> V40 -> V23 -> V44 -> V33 -> V10 -> V7 -> V11 -> V36 -> V18 -> V13 -> V17 -> V28 -> CS5 -> V16 -> V21 -> V47 -> V15 -> V26 -> V24 -> V31 -> V12 -> V35 -> V34 -> V42 -> V32 -> CS4 -> V50 -> V45 -> V25 -> V3 -> V48 -> V6 -> V19 -> V29 -> V4 -> V41 -> V2 -> V14 -> V22 -> V30 -> CS3 -> V37 -> V39 -> V8 -> V43 -> V27 -> V38 -> V0(Depot)"
45,50_Customers,100,1000,0.000080,627.19,12543.71,3,YA,"V0(Depot) -> V9 -> V46 -> V49 -> V1 -> V20 -> V5 -> V40 -> V23 -> V44 -> V33 -> V10 -> V7 -> V11 -> V36 -> V18 -> V13 -> V17 -> V28 -> CS5 -> V16 -> V21 -> V47 -> V15 -> V26 -> V24 -> V31 -> V34 -> V35 -> V4 -> V42 -> V32 -> CS4 -> V50 -> V45 -> V25 -> V3 -> V48 -> V19 -> V6 -> V29 -> V41 -> V2 -> V12 -> V14 -> V22 -> V30 -> CS3 -> V37 -> V39 -> V8 -> V43 -> V27 -> V38 -> V0(Depot)"
